ID,start_time,end_time,longitude,latitude,update_times,k,utilization_ratio,refill_times,average_cost
otBnnoaJOF0khF3rBnnykrx5JDG5jrC7,1477916869.0,1478089669.0,104.0853675,30.6862855,22,3,0.6363636363636364,9,0.008259074423800816
krFqrv5MLC8heB9kBusFfqv1MMv6soAc,1477916879.0,1478089679.0,104.0712822,30.6550718,144,3,0.7361111111111112,36,0.010854858879206909
teHulq1DNz.jgJbgyleJtom0FFw5flw9,1477916920.0,1478089720.0,104.1076309,30.7002921,194,3,0.865979381443299,28,0.01010052096482712
toMmzn1LGI3irCacvviAkloaEDx_oju2,1477916922.0,1478089722.0,104.0624409,30.7246826,1800,3,0.35555555555555557,4,0.008565608230936859
kgKsso0OLu5knD6iuqtNjux@FDz_idw7,1477916927.0,1478089727.0,104.0766346,30.6867300,1454,3,0.16368638239339753,3,0.008242295099296793
moLlvo@EAF4seBbossoNnts3MFv8rsA-,1477916956.0,1478089756.0,104.1134026,30.7002061,4,3,1.0,2,0.0036000856198370457
wtMsuk3OAyahnD1dwqfHmzx8CKI6gnF6,1477916979.0,1478089779.0,104.0231184,30.6893606,5454,3,0.18151815181518152,2,0.013414941764657625
ihygtm1IHw8siv_jwqsMmAl1AKBcpeE_,1477916987.0,1478089787.0,104.1399312,30.6363354,442,3,0.6425339366515838,34,0.008047277600887944
tfBfqsaAFJ9qfH9oBlrArlp1LzAcjgy7,1477917021.0,1478089821.0,103.9904337,30.7476737,1800,3,0.2822222222222222,17,0.008801886449671455
mqJoAx9OOC_fkD6fsphLuqj@JNJ6okH-,1477917026.0,1478089826.0,104.0032525,30.6819923,572,3,0.7202797202797203,3,0.008602626214676595
stGjysaJBF8ksC5jAueCkyp2HOHaqqA_,1477917036.0,1478089836.0,104.0027377,30.7025755,6512,3,0.08998771498771499,2,0.026153903171369758
jpEhwx7KHI8nlE0pAnnHjqw.ECw3kdE1,1477917068.0,1478089868.0,104.0881861,30.6849598,78,3,0.3333333333333333,27,0.008320507521812733
mrHtzx_MGDbodH0pAjgzgpu5MIJ8sjub,1477917071.0,1478089871.0,104.1324531,30.6634784,4,3,1.0,2,0.0033499673008918762
qoIptk0DHx2nru_iAqgJkwn_BNB6lmD3,1477917074.0,1478089874.0,104.0956203,30.7074515,22,3,1.0,10,0.010645482689142227
jiJnln5EHF-rgF.iujgHiux0DBucqdB1,1477917090.0,1478089890.0,104.0761717,30.6865153,130,3,0.5384615384615384,36,0.009506928304640146
plKorx@NLC9qjw.psxkykyq7LKE2gnB1,1477917092.0,1478089892.0,104.0659600,30.6723637,48,3,1.0,16,0.00851667815974603
ogApAv5ONu_poyapAihMgvt9GKJ-hoG5,1477917093.0,1478089893.0,104.0712822,30.6550718,778,3,0.08740359897172237,2,0.012925694933625604
kjClzi2CEB.lmC_norrEjyn_EDG.nfH5,1477917094.0,1478089894.0,104.1051174,30.6232735,148,3,0.20270270270270271,41,0.007805420790572424
rrKuti5MAI.seE2kztkEgptazBE3gjJ6,1477917109.0,1478089909.0,103.9907725,30.7606451,80,3,0.725,33,0.00961251207627356
teBntp3LMy-keFcluuqKqpi4GAB2ngy-,1477917113.0,1478089913.0,104.0722504,30.5538245,5460,3,0.08571428571428572,2,0.027440659763230072
nhFitl5IOw3edI7hzjryrsx-OCB-moC.,1477917116.0,1478089916.0,104.0546328,30.6879967,156,3,0.16666666666666666,35,0.007308971805450244
tnNtqo2ALB3lsI8pnnhFhuj0KJy-ksB8,1477917121.0,1478089921.0,104.0336018,30.6809746,316,3,0.26582278481012656,36,0.0070063279399388955
uoMutr.HIF9tpz_kntnLnyw.LOz.qny5,1477917145.0,1478089945.0,104.0504228,30.7612722,334,3,0.03592814371257485,40,0.01102393983813103
rqGkAq_EKw7ioEcoAlsBknm_OHucthI2,1477917165.0,1478089965.0,104.0538054,30.6717373,630,3,0.12698412698412698,29,0.013657778294550046
prygmx0LKGbgkv5iytlIpos-LzI2neCc,1477917168.0,1478089968.0,104.0683208,30.7188487,10818,3,0.1501201700868922,2,0.01587260153435927
pnBgvs4zNI_shy_erupMiss8BGEbpiz1,1477917177.0,1478089977.0,104.0702472,30.6536255,3770,3,0.24084880636604775,2,0.011861564366724985
nrCnuq2zBv1llC_qyuhNqpi4HIE8niI.,1477917234.0,1478090034.0,104.0910298,30.6836121,24,3,0.8333333333333334,12,0.006112473784014583
pgHnqvbIHF4tjA.pnvmFmnv2LOvcemH4,1477917284.0,1478090084.0,104.0595186,30.6455207,7152,3,0.1993847874720358,2,0.013841122143508104
jnLivt4IIFasmG4ovljMjvx_JBB4mjFb,1477917289.0,1478090089.0,104.0681748,30.7011424,17592,3,0.12289677125966349,3,0.03450037758007964
ogBhvvaBDG8loD2cxqiBrns9FDI4llH7,1477917290.0,1478090090.0,104.0488140,30.6785131,1526,3,0.06290956749672345,20,0.016852814782298563
toLtAk2IIA0gew.hsxhIqvs5BNJ0krC5,1477917298.0,1478090098.0,104.1020420,30.6428556,100,3,0.78,3,0.008245003409683704
rtMrAo6BzH-hnx2mtmfyoqi@KDx6tiu7,1477917305.0,1478090105.0,104.0867893,30.6884794,0,3,0,0,0
tpJnxi7HNC9gkA_lrjrCfvt9MIv.nkHb,1477917315.0,1478090115.0,104.0863899,30.6822297,406,3,0.46798029556650245,44,0.007760591158102005
snHtsk5INvakiv3rstrFiyx.NNF_koC_,1477917331.0,1478090131.0,104.0868094,30.6605860,8,3,1.0,4,0.0040875456761568785
nnMjyt2OJz5nsD2cswnHjxw1CCx7hlxc,1477917337.0,1478090137.0,104.0532409,30.6542225,536,3,0.746268656716418,32,0.01042275368097002
mqzoml6CDJ7oeE8psqpMmrkbJzG2qnG0,1477917347.0,1478090147.0,104.0662642,30.6546447,0,3,0,0,0
ksGowo0GJH8gnF.ppmoNpsm_EAu5rhBc,1477917356.0,1478090156.0,104.1371645,30.6467085,1420,3,0.38873239436619716,3,0.009175215382128954
meNjlr6LMB5feu5gvpszont6LFH0leJ6,1477917365.0,1478090165.0,104.1014989,30.6669683,80,3,0.275,25,0.008716245065443218
tkzqyn3FHH-fiC7ntmmJiyk6FFG6hpIb,1477917375.0,1478090175.0,104.0920183,30.6791052,14,3,1.0,7,0.0041429053193756515
sfDrvl_BOC5jnI2hBjhKoqi3NKx_sgC3,1477917376.0,1478090176.0,104.0867398,30.6770970,536,3,0.26492537313432835,36,0.006430595157556792
rfDutu7DHy7jhB3nwkpHkqw9KJI1kiF-,1477917396.0,1478090196.0,104.1060529,30.6515732,160,3,0.7375,38,0.01005749509204179
rpytAs2CNv5isJ6owmnztpvaMDJ2tjv5,1477917399.0,1478090199.0,104.0971926,30.6393528,154,3,0.4805194805194805,43,0.00919545879708482
rqEfAq5NJx4oizbfApoynssaALCagrub,1477917407.0,1478090207.0,104.0492451,30.7544761,190,3,0.8421052631578947,42,0.008798951871300998
reAlwv_ICCbehCckvsfDklk7JAH_fpH0,1477917414.0,1478090214.0,104.1310601,30.6850079,224,3,0.5089285714285714,2,0.007084817168236311
rfHjrt3FDu6qnx1dpvlzhop3OCE.eqv1,1477917426.0,1478090226.0,104.0813610,30.6418558,2,3,1.0,1,0.004600035026669502
shJgoo6BFI5feH4rplhGkom5JEE1trH_,1477917462.0,1478090262.0,104.0747652,30.7224472,1276,3,0.3714733542319749,3,0.008847488916616268
lrHjzi5zBD0tkD3msmtFhll@KzI1qhFa,1477917488.0,1478090288.0,104.0997276,30.6687684,0,3,0,0,0
prKgzk0IJI9qox0qzvfBims3BLGaoev2,1477917488.0,1478090288.0,104.0454678,30.6343904,10358,3,0.09770225912338289,5,0.02924572475194114
jsKkpt6MEz5tiE1mrxnCrzo.KIA3ffJ0,1477917489.0,1478090289.0,104.0636804,30.7094602,278,3,0.08633093525179857,41,0.013572636241321084
pnNklm3OFE4qmy-iuxgAlvt0NFA9piC_,1477917505.0,1478090305.0,104.0488024,30.6905000,150,3,0.18666666666666668,30,0.007041332622369131
oqJjzt9DOu.sdx8dCilFplw-DOH6feH.,1477917515.0,1478090315.0,104.0909144,30.6772008,22,3,0.45454545454545453,10,0.007845471951771866
mtGusi6JDJ9pfz5lCxoAlsl9HEuaqpE4,1477917557.0,1478090357.0,104.0845218,30.6642332,584,3,0.7773972602739726,25,0.008568832290371598
qkGozw_GzJ8mqw.lnusGlni4HIJ4kpD2,1477917593.0,1478090393.0,104.1171627,30.6716956,860,3,0.4604651162790698,2,0.008629646076452592
nrEnAm6DLxaedDbfwunGomq6BHH_ilJ-,1477917597.0,1478090397.0,104.1176143,30.6586485,22,3,0.9090909090909091,11,0.010945453223857014
lrNkrn_MCG5fdH5crqgymrm8GNB9sjx.,1477917611.0,1478090411.0,104.0909038,30.6613379,0,3,0,0,0
tkGurx6LMFajpyccCkkLpmt-AFw6lmD1,1477917614.0,1478090414.0,104.1062174,30.6621443,178,3,0.33707865168539325,40,0.007806736923586787
jhCsqj9HMF1mqC4rrteIlyr_CBz3ilF0,1477917648.0,1478090448.0,104.1073502,30.6850292,18,3,0.8888888888888888,7,0.010133358753389783
vlIiyx5GzJ9ekC5iwifHoxp-EDy3jhC-,1477917671.0,1478090471.0,104.0031756,30.5153674,31684,3,0.06596389344779699,4,0.0390745343296183
mpzssibzEz0nfH7ntsrEirl0FMB5mnG7,1477917686.0,1478090486.0,104.0724094,30.6486413,0,3,0,0,0
pgKtlr3FMw4onv5dopeHfsw3MMF.mmF.,1477917710.0,1478090510.0,104.1423579,30.6412882,160,3,0.1375,45,0.014746253145858645
qiHsvx6NOy_eqG1rtuqAipq.DNG4lou-,1477917729.0,1478090529.0,104.0487510,30.6513355,0,3,0,0,0
vjKoym0ABJbhjG.kxxszjll_FGC1ffA3,1477917766.0,1478090566.0,104.1069813,30.6282737,102,3,0.7647058823529411,6,0.007600000803815383
nlEftp4MFD7inB8ipptCglx9OAw4soI2,1477917771.0,1478090571.0,104.0442623,30.6801323,70,3,0.6285714285714286,20,0.00931713730096817
snHmnr-JIJchhJ2qtxgLmmp6BGIbodH3,1477917795.0,1478090595.0,104.0895718,30.6638086,956,3,0.7280334728033473,2,0.00921945442215668
xpFtxvaMOy0hqIaeAvoKrzl.GOuclsH.,1477917828.0,1478090628.0,104.1110984,30.6837362,32,3,0.875,16,0.011584401363506913
pkBpov3MDB-rfu2qAwqNklw1IMz8hsD4,1477917843.0,1478090643.0,104.0605120,30.6563651,3752,3,0.015458422174840085,15,0.021096962719544102
psysxuaEFv9jeC_hCwqFiAw6MCH9fnJ6,1477917861.0,1478090661.0,104.0596828,30.6705663,344,3,0.4418604651162791,36,0.008379067240152941
usMjnq.KDA3pgu7rqrfNjtr6NJB_idy3,1477917874.0,1478090674.0,104.1210233,30.6812077,6,3,1.0,3,0.0032167493676145873
jryfmu9IIvboiz1lpimFfwn-JzJcefv9,1477917879.0,1478090679.0,104.1047108,30.6252506,68,3,0.5882352941176471,4,0.006210295182159718
noGfzj7Izw7lgx0nyssLnzw7KGu4kdF2,1477917884.0,1478090684.0,104.1073502,30.6850292,120,3,0.3333333333333333,37,0.009076681453734636
viLlljbCII9hmI2eBrhFmrr8OHw-ikD_,1477917932.0,1478090732.0,104.0519254,30.6972551,8982,3,0.051658873302159874,4,0.02775038955424191
tpEqzr2DDH4rmz7pColKitr_DEybihD2,1477917953.0,1478090753.0,104.0947294,30.7032603,4,3,1.0,2,0.0039000296965241432
rfJrsi8KHu7mpw8gCisBqoiaOGBclpH6,1477918051.0,1478090851.0,104.0788665,30.6397317,688,3,0.375,23,0.007704358553340616
mmEjni_zOI.seH0fBqqzrrq4GzubqeCc,1477918097.0,1478090897.0,104.1522344,30.5965264,6980,3,0.17564469914040115,3,0.014120415700359382
jjzrnk8NOA8hmF2pqtgEomr2GFC4enDa,1477918124.0,1478090924.0,104.0628434,30.6618366,462,3,0.7922077922077922,8,0.008948052048005842
omMuvm-EMJ.elH4popiGlxs8AIHalqEb,1477918135.0,1478090935.0,104.0192489,30.6651668,352,3,0.6420454545454546,28,0.00858067704195326
oeAsqv0ADvaqeI3knrqLlAl9HMF6ghw5,1477918144.0,1478090944.0,104.1099524,30.6749650,72,3,0.16666666666666666,3,0.006091671012755897
uiLfvt_BKH8kgF-eoukEtpj8JDF4oiA-,1477918152.0,1478090952.0,104.0502585,30.6751049,372,3,0.3817204301075269,6,0.008259411095090772
irDjpl.LGxbioD5ovqsLhym3OMI_qfD7,1477918191.0,1478090991.0,104.0742391,30.6948681,156,3,0.38461538461538464,4,0.007477562086513409
iqHkti2CJJamsyboCntznlt5NABaehA_,1477918214.0,1478091014.0,103.9851627,30.5753944,7300,3,0.1967123287671233,2,0.01467483596595591
ltDmAi6LMI_qdx-qyuoEizj5DIzbnlF-,1477918222.0,1478091022.0,103.9609472,30.6714123,4502,3,0.023545091070635273,2,0.02336405932999277
skzoxj6NKu2kkA1lnwjJkowaADDbgfv9,1477918225.0,1478091025.0,104.0767033,30.6697145,188,3,0.1276595744680851,56,0.015241492717982606
skzoxj6NKu2kkA1lnwjJkowaADDbgfv9,1477918225.0,1478091025.0,104.0767033,30.6697145,188,3,0.1276595744680851,56,0.030482985435965212
xgEjnw8Fzy3ojF.mpxgJmmp5LDH7ffA.,1477918230.0,1478091030.0,104.0754098,30.6826665,1316,3,0.07598784194528875,19,0.01767597806648462
xsHkpw_AzJaepE8nCunyjpw2LMz3erC-,1477918245.0,1478091045.0,104.0495054,30.6737255,624,3,0.6185897435897436,29,0.007821637271449734
ohCsAsbCLw0neybesujzjAr6NJw-hlI_,1477918257.0,1478091057.0,104.0968211,30.6133435,2430,3,0.3004115226337449,12,0.009347656511782128
iqMgovbzNxbpgw6ruupKnzq7FJy4tqF_,1477918269.0,1478091069.0,104.1187962,30.6616732,410,3,0.2634146341463415,11,0.007346831829991282
xrIotj8LJC_gpx8ptwhBrAl6BzF2rlCa,1477918273.0,1478091073.0,104.0581595,30.6792428,72,3,0.16666666666666666,23,0.008316665318691067
qsNptn@ILHbfmG6dnjrEuAi1zGH1fnxc,1477918282.0,1478091082.0,104.1018095,30.6849404,364,3,0.24725274725274726,6,0.007645326799580029
xhNilj7ICx0rgJ6nyxqEpAp.CEB_jjI2,1477918314.0,1478091114.0,104.0910298,30.6836121,1824,3,0.42214912280701755,2,0.00983273243866534
rnBluo2zHE4egF2jzkgMnvi1JJE8ipB_,1477918328.0,1478091128.0,104.1211628,30.6810301,364,3,0.12087912087912088,32,0.011581864852744799
lfEjAt4OAv4ejI-dqvpDotx2AMz5fjJ.,1477918332.0,1478091132.0,104.0708337,30.6948332,1170,3,0.27692307692307694,4,0.008570005655543417
xfymno_CNH_isH5norkGstp3FOI_tiE.,1477918338.0,1478091138.0,104.1080049,30.6552446,4902,3,0.26152590779273766,2,0.01290334617169608
oiGnmj.AKuckdB.mBjjKryx8KFH3ioF1,1477918345.0,1478091145.0,104.1025317,30.6235312,368,3,0.14130434782608695,45,0.01374838251175116
wqzimp2zJv2lnH4ezwjMuyi@MJz3fhu0,1477918351.0,1478091151.0,104.0967676,30.6845244,702,3,0.49572649572649574,2,0.008023358905353608
tlIktl4LIy5lkC5ltvgImuraGzv1qiu0,1477918356.0,1478091156.0,104.0578932,30.6672728,5410,3,0.02365988909426987,10,0.02314706544724057
stBqsr7CDD2tsD_pnkoHkpj5ECEcfsz1,1477918373.0,1478091173.0,104.1184055,30.6458817,12,3,1.0,6,0.007658323738723993
kgCmqw2GDF.ioy2fAlsBfpt1AFwcoqv8,1477918376.0,1478091176.0,104.1052602,30.6176336,74,3,0.5945945945945946,4,0.006368924939149135
utzssm0ELJ0phJcjyjmEtupbKNv5rnx8,1477918379.0,1478091179.0,104.0546035,30.6918068,640,3,0.24375,24,0.007175469727371819
mhLfsw8FLAaleA0nquoNmrlbGGF_kow5,1477918381.0,1478091181.0,104.0558713,30.6739928,5708,3,0.12683952347582342,12,0.024100631957099668
vjNutn4ALB_epv4oCxkGmAv.zzF-qpx0,1477918382.0,1478091182.0,104.1024574,30.6840697,2456,3,0.09690553745928339,3,0.019117346843431558
pkztxw-FED.lkwcmwrkFhqpaFBA5kfC-,1477918382.0,1478091182.0,104.0452361,30.7159302,1046,3,0.27724665391969405,25,0.0075167307655111554
trEqyi8JFy7qjC-kpnlHfyw8AIG2qlv6,1477918393.0,1478091193.0,104.0839210,30.6897712,44,3,1.0,21,0.00722044338048859
mtAkoubEFAatsy-kzpgHrrubFzG1fqD_,1477918399.0,1478091199.0,104.1052598,30.6231996,72,3,0.2222222222222222,27,0.007863871158204146
qfDlmi8DEJ5onu3oCteDslw5ALy_qrD0,1477918406.0,1478091206.0,104.0622918,30.6745274,2,3,1.0,1,0.004649977199733257
ukAoyr_MCD0fmJ_hoqnJhwq-CKx8tmIb,1477918423.0,1478091223.0,104.0319296,30.6791288,14,3,1.0,7,0.004357126142297473
qqFlli4EMC5snxclBveBqxm3NLz4qlz3,1477918429.0,1478091229.0,104.1332859,30.7139687,0,3,0,0,0
urEopk_MIE-kow3jzmsDjnm9OEE1pdB5,1477918430.0,1478091230.0,104.1103448,30.6804310,660,3,0.41818181818181815,2,0.00858515232914325
jtMivw2GFJ8odF3exiizkzi6Lzy8khB4,1477918433.0,1478091233.0,104.0525255,30.6538005,906,3,0.3818984547461369,16,0.007610157477539897
xhNnxiaMFv.ggE8cqqrIimu4IDJ8ifA8,1477918439.0,1478091239.0,104.0638391,30.6460787,7746,3,0.1469145365349858,6,0.02695760533854215
opMitp_GOC1ifD1mwwhMlwv-zFJ3rqw9,1477918497.0,1478091297.0,104.0801249,30.6891001,5456,3,0.2316715542521994,3,0.012709016516009931
ksEnrm8BOFallJ8jrwqLqpraBBu5pjF5,1477918499.0,1478091299.0,104.0266225,30.7285485,224,3,0.8482142857142857,39,0.008863395903192992
knMiys1KKv0ppv1fyotBgrw_GFy3gsz2,1477918502.0,1478091302.0,104.0566911,30.5293165,3442,3,0.25392213829169086,3,0.011625943826116461
vmEfnk0AGA-sjI8kBriAgxq4ICx_goA-,1477918520.0,1478091320.0,104.0495284,30.7039793,102,3,0.5686274509803921,28,0.008896070842941603
rnHopwaCKA6snC0ouxrHuuo9NzA9ldJ9,1477918535.0,1478091335.0,104.0494639,30.6632632,16,3,1.0,8,0.011668729712255299
sqysmu7IJu3rrvbmtmeKjrp8ONz-lfF5,1477918543.0,1478091343.0,104.0578691,30.6740614,90,3,0.8888888888888888,29,0.011136667389008734
omDlss0FOH1qpH_cskpNhor5AzA5npv_,1477918545.0,1478091345.0,104.1082021,30.6720945,424,3,0.6037735849056604,30,0.007459438594831329
skDrpt4EGF3nsAakytmLrpjazBE7gfGb,1477918550.0,1478091350.0,104.1273685,30.6714433,2370,3,0.3434599156118143,2,0.010395568170690839
ooGqlx0BNv2rmz4gwwhztvo0MBz8tfza,1477918567.0,1478091367.0,104.0457758,30.6734127,0,3,0,0,0
xoHoAr7JFJ2rqx2ezltLftt6MHG7nlv8,1477918586.0,1478091386.0,104.1004358,30.6026174,240,3,0.14166666666666666,48,0.013893324648961425
ueMjwxaGIE9khz2irtoHinm7EOB.mjv.,1477918587.0,1478091387.0,104.0955298,30.6610968,320,3,0.025,42,0.012632498692255467
igyrvn4zEw2hrD1ioieDjrr7NGzapeH5,1477918590.0,1478091390.0,104.0581381,30.6502390,2424,3,0.2400990099009901,2,0.010097235873058783
ijFslp-LKv3pnC6mukhHppi_DDF4oiD3,1477918595.0,1478091395.0,104.1643364,30.6956802,2334,3,0.23821765209940018,3,0.009553769428599004
lgytmr-FCH3jix8koxfJkAlaGBJ5ohw9,1477918631.0,1478091431.0,104.0708337,30.6948332,944,3,0.6440677966101694,25,0.008641311038538055
qjyhwk.EFE3rhE6ktsfJuux4GJA0jrFb,1477918643.0,1478091443.0,104.0852452,30.6561027,708,3,0.6581920903954802,25,0.008452261763882672
skDpAq3IEIbioz6myofDtwk-FDB8gsD-,1477918672.0,1478091472.0,104.0671693,30.6883373,2432,3,0.20559210526315788,21,0.01095197426605553
kmIgqs8EzA6tkz9iolfIpuq6CIz0sqD1,1477918683.0,1478091483.0,104.0916811,30.7075669,66,3,0.3333333333333333,22,0.008312138644131748
nqBhlv3HzBcnrw_gquhJgwn8EOG6kqB-,1477918685.0,1478091485.0,104.0496205,30.7288400,26240,3,0.08292682926829269,3,0.038553115155082196
jkDgtk.IOGaqiy8mpkiJjlw_zJx_tsA5,1477918688.0,1478091488.0,104.0624409,30.7246826,68,3,0.7058823529411765,22,0.008939707186073065
prEqrj-LHJ6teH5dvrlyflt@CEE.hgx6,1477918690.0,1478091490.0,104.1118217,30.6528214,8638,3,0.1662421856911322,6,0.013313532943213515
wqNusp3DKvbiiy6nyxtMryv1ACA9sdF1,1477918706.0,1478091506.0,104.0862404,30.6596990,516,3,0.13953488372093023,35,0.014783329034382982
wgAovm8zzH0toJceonfCurq_GDv1nez4,1477918708.0,1478091508.0,103.9707156,30.7598191,2,3,1.0,1,0.002949964255094528
leBgrk8IOJ1jsy8nCigzlpsaNJC0jhv3,1477918709.0,1478091509.0,104.1160378,30.6847057,70,3,0.5428571428571428,11,0.005735706404915878
xhCmps8CFJ_tmB1duomJmxu5BMx3hpv9,1477918719.0,1478091519.0,104.0637507,30.7050601,260,3,0.8307692307692308,39,0.009418845785638461
rgMllw8OBC0krv2fyjjDrqo-CCxallz.,1477918720.0,1478091520.0,104.0963479,30.6839901,4,3,1.0,2,0.004049972631037235
qmMqmn0AHC.koF5oypqConw-LFy5jrC4,1477918745.0,1478091545.0,104.0550663,30.6798247,456,3,0.2324561403508772,30,0.008113822683267163
mkAlni8EFC0khF3oAkhDuwv2FOu.lpx1,1477918749.0,1478091549.0,104.0717077,30.6652913,48,3,0.7083333333333334,17,0.011891684456107518
rsAhusaAAI7mnHbnAltFttm8NFA1tqxa,1477918763.0,1478091563.0,104.0695248,30.6819198,22,3,0.45454545454545453,10,0.008649954741651361
xrKhls.CIDclrJ1dtulAiAi4JGC7egw2,1477918772.0,1478091572.0,104.0356675,30.7064434,26,3,0.6153846153846154,12,0.006869220389769627
vhLoqxaBNE6grF6ovxrCkvl3FIJ2rjxc,1477918773.0,1478091573.0,104.0961325,30.6793346,136,3,0.2647058823529412,36,0.007724998902310344
wjMgtjaJzF4foE9cCqkFonw_KDw5tlwa,1477918791.0,1478091591.0,104.0543904,30.6651337,1788,3,0.2539149888143177,18,0.009251344361461248
vnJtwp8ICx_qdE-pnlhzuzu-OEv1kfB8,1477918809.0,1478091609.0,104.0965718,30.6147380,190,3,0.49473684210526314,49,0.010166325802473645
omElntbFGu1ooy9cqpoGoor5NFz3mky4,1477918809.0,1478091609.0,104.0277843,30.7490732,26,3,0.6153846153846154,12,0.006923084863676475
jgLopp1LKD2omu2iqviNosu-EIC1orz1,1477918852.0,1478091652.0,104.0132599,30.6569365,6426,3,0.2222222222222222,8,0.01349235981803676
snLguk2FLw_seG8rBkeBtwt4EMH9slAc,1477918857.0,1478091657.0,104.1160378,30.6847057,364,3,0.510989010989011,30,0.007882407881769833
qhMfvn_Lzybisy.ionqEjtu8GOG2fdJb,1477918885.0,1478091685.0,104.1305959,30.6607657,66,3,0.7575757575757576,26,0.008727240404396345
kiNllj9JGA6ofz3ctsmAsll4OIH2gpD5,1477918885.0,1478091685.0,104.2627409,30.6480061,2974,3,0.1546738399462004,17,0.00943375701897683
umNjzn-GDx5lfC.lwqoEuqt9IIz2rjE2,1477918910.0,1478091710.0,104.0186486,30.7004902,1622,3,0.43773119605425403,2,0.010444266197952624
lpCgnk1HKG0trD0gzmkBpot4FAD9koAc,1477918939.0,1478091739.0,104.0488024,30.6905000,278,3,0.06474820143884892,42,0.012710080783572986
krBnyn0DzBaopz9mxojCguv7MOAbprG2,1477918975.0,1478091775.0,104.1113240,30.6889265,1110,3,0.3891891891891892,2,0.009148736140346742
kmJqqj4HFI6hgA7qnmrDgpx6ICz.tdC1,1477918983.0,1478091783.0,104.0833417,30.7039015,62,3,0.6774193548387096,24,0.010653237451709086
prDqtv5ICz1tkD2fAvgMgnn_EEy.nhE8,1477918987.0,1478091787.0,104.0863158,30.6460016,14,3,0.7142857142857143,6,0.0104714251522507
ngHhzq2LHF1pqy8hCihyixr7DHv3egw-,1477918990.0,1478091790.0,104.0887878,30.6934653,600,3,0.41,2,0.00791766952412824
lfJrzlaLIJbssxbgsqeAoAx3MAJ9kry8,1477919045.0,1478091845.0,104.0896208,30.7030082,2216,3,0.30054151624548736,2,0.010875901707451428
wtykAuaNGvanfD7mCxhAgvu8JEx-nsD6,1477919051.0,1478091851.0,104.0794895,30.6704563,204,3,0.11764705882352941,33,0.013708840033002928
lmImnj_MIJ-elFakxkgHgAu4DCy.opv6,1477919062.0,1478091862.0,104.0930998,30.7098571,0,3,0,0,0
mgAmzi0GDC5ksychzpmMuAv.CNH8ksu.,1477919063.0,1478091863.0,104.0588362,30.6489116,1940,3,0.43195876288659796,2,0.010574537751831344
ugEsonaCNJahmH.nzwgykvs4KFyaikz2,1477919067.0,1478091867.0,104.0075806,30.5712922,1902,3,0.42481598317560465,2,0.009988276944050153
tfMsqn_OLu8fiw0qupsMtrt2OJC3ieDc,1477919077.0,1478091877.0,104.1018841,30.6693682,1144,3,0.23426573426573427,2,0.008302269392757565
qkAgmm1AByahfG9mAnsDonq_NFC7kpBc,1477919086.0,1478091886.0,104.0624409,30.7246826,20,3,1.0,10,0.0036599813029170036
llCmwlaFHDaqnI0ltwiFgvx6FBJ9teF8,1477919103.0,1478091903.0,104.0009470,30.6830572,1614,3,0.41759603469640644,4,0.009983519491505298
isBpsn1EFv-lsucnBkfCuvq1IKx5jsxa,1477919106.0,1478091906.0,104.0146713,30.6369611,3660,3,0.02185792349726776,2,0.02183792400148397
qrKqxr_Azx-ljF0hrkqAllt-GBI3ieF4,1477919115.0,1478091915.0,104.1254580,30.6739369,116,3,0.39655172413793105,40,0.009654302567500493
trMsvj-CAE0mpGblsxhBppi8NzH9ipza,1477919124.0,1478091924.0,104.0296511,30.7203290,994,3,0.04627766599597585,24,0.014233397754655038
jlJjAj0NJE4piE5dBitKmpp.LNz6moD.,1477919125.0,1478091925.0,104.0741945,30.6926726,980,3,0.39183673469387753,20,0.008004896665866276
mhNltu_HNI9eqvcnAvizooi3AJA8mkB5,1477919131.0,1478091931.0,104.1588572,30.8275717,17322,3,0.07793557325943887,3,0.03390697474833271
xrDmrm3CDx5ioxaoCttEqplbKFw0nex2,1477919133.0,1478091933.0,104.0873526,30.6687212,96,3,0.8541666666666666,27,0.010378125201289853
jjJjlr@NLF7khz9jyjiDkzx2OCI7hjDa,1477919136.0,1478091936.0,104.0999682,30.6590052,9246,3,0.1473069435431538,2,0.030698228666525423
voynvvbJHH0lkycponpEtsq.FAEcpqu_,1477919196.0,1478091996.0,104.1175223,30.6249962,262,3,0.9541984732824428,13,0.008088549001867534
umLows0zHx1rkC_dnloHgqk7FDzannw3,1477919196.0,1478091996.0,104.0015110,30.5675128,442,3,0.23076923076923078,12,0.006521944529735125
wpGtxtaKCxbmhwcfnrpHmps9FDA_msD4,1477919206.0,1478092006.0,104.0361075,30.7032927,516,3,0.8488372093023255,19,0.00865387733910204
kpAovv_ODu0eeI8mrsgJiowbzMybrfG0,1477919214.0,1478092014.0,104.0504228,30.7612722,100,3,0.44,33,0.007668009493499994
xnyplk1IKu9jixcpxisMlpm@NzC-llDa,1477919238.0,1478092038.0,104.1800474,30.6862245,6940,3,0.21815561959654178,2,0.014566771735729761
omKjtj-HAF5grC-kCrtBtok6IFw5nkE7,1477919242.0,1478092042.0,104.1337804,30.6081469,740,3,0.10540540540540541,2,0.013131339329521399
jhApvo@MCC2tqJ-qqvsFltt6HFCbtqG-,1477919251.0,1478092051.0,103.9904927,30.5678770,6222,3,0.08068145290903246,9,0.025762457383197247
